employee_id,name,department,role_type,manager_id,salary,joining_date,region,performance_score
365,Jennifer Fuller,Dept_49,Manager,,175918,2023-01-07,US,3.35
366,Alexander Ferguson,Dept_50,Manager,,172306,2021-09-21,APAC,3.93
367,Bryan Townsend,Dept_37,Manager,,165952,2021-08-18,APAC,4.36
368,Stephen Smith,Dept_37,Manager,,174278,2019-07-24,India,4.73
369,Justin Sullivan,Dept_41,Manager,,131436,2021-12-12,EU,3.88
370,Douglas Walker,Dept_31,Manager,,147961,2021-11-19,India,4.59
371,Patricia Rhodes,Dept_38,Manager,,97362,2019-02-18,India,4.01
372,Douglas Freeman,Dept_20,Manager,,150521,2020-04-10,APAC,3.08
373,Michelle Wright,Dept_24,Manager,,127627,2023-06-22,US,4.29
374,John Odom,Dept_6,Manager,,170610,2023-11-12,APAC,3.93
375,Brett Williams,Dept_36,Manager,,95376,2018-10-04,APAC,4.82
376,Vanessa Gonzales,Dept_37,Manager,,175437,2021-07-14,EU,3.64
377,Roger Barton Jr.,Dept_31,Manager,,155715,2018-02-19,EU,4.92
378,Lisa Fisher,Dept_29,Manager,,103566,2023-12-11,India,4.96
379,Thomas Barrett,Dept_6,Manager,,156132,2018-07-24,EU,3.08
380,Kimberly Wood,Dept_46,Manager,,147377,2020-09-23,APAC,4.05
381,Samantha Lara,Dept_40,Manager,,110807,2022-07-09,India,3.75
382,Stephen Torres,Dept_19,Manager,,140779,2018-10-01,APAC,4.55
383,Debbie Dean,Dept_44,Manager,,168366,2019-02-08,US,4.58
384,Anthony Crawford,Dept_42,Manager,,133863,2018-04-07,US,3.66
385,Michelle Brown,Dept_36,Manager,,178916,2020-01-06,APAC,3.57
386,Traci Norris,Dept_47,Manager,,176057,2021-10-02,EU,3.67
387,Stephen Carter,Dept_38,Manager,,176980,2023-07-17,EU,4.83
388,Elizabeth Knight MD,Dept_20,Manager,,175990,2018-05-21,APAC,3.26
389,Ethan Moody,Dept_46,Manager,,101104,2018-05-28,India,4.12
390,Wayne Bond MD,Dept_42,Manager,,133054,2018-11-03,EU,4.34
391,Sarah Morris,Dept_48,Manager,,179838,2018-07-03,US,4.29
392,Jennifer Clark,Dept_28,Manager,,156648,2021-09-25,India,3.04
393,Yolanda Cochran,Dept_20,Manager,,113627,2020-09-20,EU,3.68
394,Julie Galvan,Dept_50,Manager,,153736,2021-03-29,EU,3.45
395,Daniel Smith,Dept_9,Manager,,110308,2022-05-17,US,3.59
396,Amanda Hughes,Dept_7,Manager,,156543,2023-10-09,US,4.32
397,Johnny Graham,Dept_50,Manager,,171006,2018-03-15,EU,4.19
398,Nicole Thomas,Dept_10,Manager,,111266,2022-02-23,EU,4.66
399,Norman Huff,Dept_50,Manager,,171885,2019-06-15,EU,4.44
400,Ruben Jenkins,Dept_3,Manager,,143852,2020-07-06,India,4.35
401,Robert Cross,Dept_16,Manager,,148222,2020-10-16,India,4.5
402,James Best,Dept_29,Manager,,120671,2020-10-27,EU,3.62
403,Robert Harris,Dept_31,Manager,,115430,2023-05-28,India,4.36
404,Jennifer Murray,Dept_37,Manager,,147749,2020-09-27,APAC,4.54
405,Tanya Becker,Dept_50,Manager,,140052,2022-08-20,APAC,4.93
406,Kim Torres,Dept_13,Manager,,169254,2023-10-30,EU,4.75
407,Alvin Howard,Dept_4,Manager,,174040,2023-12-23,APAC,4.75
408,Walter Gilmore,Dept_36,Manager,,103446,2019-01-28,US,3.57
409,Rebecca Wilson,Dept_49,Manager,,111012,2019-05-20,India,3.9
410,Nicholas Sanders,Dept_33,Manager,,109313,2020-12-21,APAC,3.18
411,Kylie Mann,Dept_15,Manager,,149130,2023-06-07,India,4.86
412,Amy Harrison,Dept_27,Manager,,96980,2022-05-11,APAC,4.0
413,Dr. Barbara Lopez DDS,Dept_16,Manager,,140615,2023-04-13,US,3.75
414,Matthew Lamb,Dept_2,Manager,,131770,2019-04-29,US,4.68
415,Maria Barnes,Dept_42,Manager,,133947,2023-11-01,EU,3.28
416,Michael Mcgee PhD,Dept_19,Manager,,151925,2023-02-07,EU,4.52
417,Kristopher Morris,Dept_31,Manager,,148799,2023-05-21,US,4.81
418,Martin Williamson,Dept_2,Manager,,123544,2021-07-23,EU,4.67
419,Michelle Carlson,Dept_36,Manager,,169807,2020-07-22,APAC,3.22
420,Michelle Gardner,Dept_19,Manager,,121147,2019-08-05,India,3.24
421,Zachary Taylor,Dept_16,Manager,,145027,2018-10-21,APAC,3.13
422,Holly Brown,Dept_32,Manager,,168215,2021-06-23,US,4.26
423,Isaac Gomez Jr.,Dept_37,Manager,,121711,2020-11-24,EU,3.58
424,Nancy Wilson,Dept_1,Manager,,170584,2020-06-06,India,3.48
425,Sharon Robertson,Dept_27,Manager,,114551,2021-11-01,US,4.05
426,Olivia Moore,Dept_24,Manager,,98870,2020-04-24,US,3.78
427,Sheila Hunt,Dept_31,Manager,,95706,2020-08-04,APAC,4.96
428,April Williams,Dept_17,Manager,,92128,2021-07-27,India,4.58
429,David Shields,Dept_23,Manager,,121604,2022-01-15,US,4.54
430,Vicki Hill,Dept_48,Manager,,133583,2022-09-01,EU,3.09
431,Tyler Gill,Dept_35,Manager,,134374,2019-07-19,EU,4.66
432,Rachel Smith,Dept_44,Manager,,150899,2019-07-21,APAC,4.26
433,Kristen Johnson,Dept_9,Manager,,98270,2019-08-02,APAC,3.07
434,Catherine Anderson,Dept_13,Manager,,95741,2018-08-13,EU,4.77
435,Joshua Rodriguez,Dept_21,Manager,,130642,2022-03-11,APAC,4.98
436,Thomas Klein,Dept_35,Manager,,152049,2023-05-20,India,3.07
437,Autumn Miller,Dept_42,Manager,,115048,2019-02-08,India,3.71
438,Robin Martin,Dept_50,Manager,,96265,2023-03-04,India,3.55
439,Marcus Huynh,Dept_24,Manager,,147272,2020-01-31,APAC,4.49
440,Nancy Gilmore,Dept_25,Manager,,134438,2020-08-01,EU,3.99
441,Amber Green,Dept_32,Manager,,138148,2022-02-18,India,4.6
442,Patrick Mills,Dept_47,Manager,,145640,2018-06-26,US,3.86
443,Susan Ryan,Dept_12,Manager,,161496,2021-06-19,India,3.64
444,Denise Daugherty,Dept_6,Manager,,132981,2018-06-13,India,3.61
445,David Phillips,Dept_39,Manager,,145851,2019-05-06,EU,4.38
446,Brenda Ellis,Dept_23,Manager,,148606,2020-09-22,US,4.45
447,Lisa Hurley,Dept_23,Manager,,170589,2022-02-25,APAC,3.55
448,Brandon Frank,Dept_4,Manager,,99835,2020-12-29,APAC,3.73
449,Kelly Yates,Dept_48,Manager,,179051,2018-08-29,EU,4.91
450,Heather Hall,Dept_10,Manager,,169635,2020-04-03,APAC,3.07
451,James Martin,Dept_5,Manager,,120932,2021-04-08,India,3.72
452,Dana Walker,Dept_37,Manager,,94244,2022-08-12,EU,4.36
453,Timothy Stewart,Dept_24,Manager,,138760,2023-01-22,APAC,4.53
454,Cynthia Jones,Dept_37,Manager,,108047,2023-06-29,India,3.8
455,Anthony Charles,Dept_42,Manager,,126528,2019-06-05,EU,4.92
456,Anthony Callahan,Dept_2,Manager,,114385,2020-04-29,APAC,4.04
457,Colleen Blair,Dept_36,Manager,,105435,2021-05-29,India,4.55
458,Robert Griffith,Dept_46,Manager,,148493,2023-04-10,EU,4.99
459,Alvin Elliott,Dept_19,Manager,,154382,2018-12-12,EU,3.25
460,Mark Taylor,Dept_5,Manager,,149250,2022-12-16,EU,4.8
461,Samantha Hart,Dept_29,Manager,,101506,2023-05-13,India,4.34
462,Matthew Spencer,Dept_46,Manager,,98511,2023-03-25,India,4.78
463,Courtney Anderson,Dept_11,Manager,,173584,2023-04-26,EU,4.59
464,Randall Jensen,Dept_33,Manager,,119391,2023-06-26,US,4.97
465,Katelyn Simpson,Dept_9,Manager,,121029,2019-03-03,APAC,3.05
466,Lisa Marshall,Dept_36,Manager,,165009,2019-03-23,India,3.93
467,Amy Moore,Dept_36,Manager,,107009,2023-09-27,US,3.13
468,Gwendolyn Dillon,Dept_26,Manager,,152739,2018-05-04,APAC,4.54
469,Kenneth Morrow,Dept_37,Manager,,99666,2022-09-16,EU,4.94
470,Dr. Jared Mcfarland,Dept_42,Manager,,99720,2020-06-01,APAC,3.93
471,Lisa Mccall,Dept_34,Manager,,135156,2023-01-17,EU,4.76
472,Edward Chandler,Dept_50,Manager,,162260,2020-10-27,EU,4.54
473,Matthew Paul,Dept_9,Manager,,146704,2020-10-17,US,4.66
474,Leslie Mueller,Dept_34,Manager,,110056,2018-08-22,India,3.33
475,Karen Turner,Dept_21,Manager,,119552,2022-05-31,India,4.89
476,Michael Duncan,Dept_34,Manager,,127230,2018-09-20,US,3.5
477,Justin Palmer DDS,Dept_41,Manager,,162199,2022-08-16,India,3.25
478,Roger Jones,Dept_20,Manager,,170534,2020-08-22,US,4.01
479,Savannah Burke,Dept_11,Manager,,167569,2024-01-22,EU,3.34
480,Brenda White,Dept_40,Manager,,169316,2024-01-24,India,4.69
481,John Harris,Dept_37,Manager,,95399,2021-10-31,US,3.16
482,Paula Shea,Dept_42,Manager,,165598,2020-03-25,India,4.3
483,Francis Pittman,Dept_50,Manager,,164991,2023-06-04,APAC,4.24
484,Joshua Smith,Dept_2,Manager,,155278,2018-12-10,India,4.28
485,Ray Hill,Dept_20,Manager,,153300,2019-03-29,EU,4.61
486,Tiffany Oconnell,Dept_44,Manager,,143227,2019-03-13,India,3.91
487,Dale Robinson,Dept_45,Manager,,97852,2023-02-16,EU,3.88
488,Jessica Meyers,Dept_31,Manager,,150875,2018-11-02,EU,3.68
489,Thomas Mejia,Dept_10,Manager,,130970,2018-05-14,India,4.47
490,Benjamin Pearson,Dept_23,Manager,,142260,2020-03-29,EU,4.52
491,Jill Morrow,Dept_33,Manager,,163616,2022-08-25,US,3.64
492,Brian Mcguire,Dept_30,Manager,,106059,2019-09-30,India,3.9
493,Amy Tran,Dept_10,Manager,,102689,2020-12-12,US,3.58
494,Matthew Green,Dept_25,Manager,,170658,2019-05-02,APAC,3.5
495,Jonathan Taylor,Dept_11,Manager,,132917,2023-11-11,India,3.38
496,Mrs. Cheryl Williams,Dept_11,Manager,,155308,2021-05-29,APAC,4.0
497,Lisa Vaughn,Dept_20,Manager,,155191,2018-11-29,US,3.18
498,Juan Cook,Dept_26,Manager,,156249,2023-04-02,APAC,4.93
499,Phillip Cox,Dept_14,Manager,,166460,2022-02-17,India,3.1
500,Peter Yates,Dept_19,Manager,,154866,2020-09-04,APAC,3.57
501,Elizabeth Hamilton,Dept_7,IC,5.0,96482,2024-01-29,EU,4.65
502,Jordan Hill,Dept_24,IC,373.0,92855,2021-08-27,India,2.14
503,Veronica Gonzalez,Dept_37,IC,27.0,113638,2024-01-03,EU,3.09
504,Randall Mack,Dept_5,IC,148.0,90639,2025-03-21,APAC,4.29
505,Jeffrey Turner,Dept_40,IC,144.0,55572,2026-02-10,EU,4.93
506,Katelyn Williams,Dept_24,IC,202.0,84444,2021-12-10,India,4.26
507,Jessica Stewart,Dept_39,IC,102.0,106731,2025-12-24,APAC,3.5
508,Mary Gonzalez,Dept_3,IC,24.0,57961,2025-07-12,India,4.41
509,Dale Bishop,Dept_30,IC,266.0,59521,2021-08-20,EU,2.98
510,Jennifer Gordon,Dept_21,IC,314.0,61299,2022-10-20,APAC,4.97
511,Sandra Thompson,Dept_20,IC,379.0,117820,2021-03-26,India,3.52
512,Morgan Mcconnell,Dept_35,IC,261.0,104205,2025-11-16,India,3.42
513,Ethan Preston,Dept_24,IC,9.0,83416,2025-10-18,US,4.94
514,Michael Davidson,Dept_20,IC,299.0,43492,2025-09-14,APAC,2.8
515,April Phelps,Dept_50,IC,336.0,115821,2022-05-28,EU,4.16
516,Katherine Meyer,Dept_31,IC,299.0,62349,2023-01-27,APAC,2.44
517,Renee Cox,Dept_16,IC,349.0,44138,2023-01-24,US,2.57
518,Anna Adams,Dept_21,IC,226.0,94890,2022-11-28,EU,3.24
519,Christina Andrews,Dept_27,IC,105.0,105774,2023-10-27,APAC,4.62
520,Kurt Cross,Dept_47,IC,377.0,48163,2023-08-17,EU,3.56
521,Kimberly Thompson,Dept_21,IC,288.0,102701,2022-02-16,APAC,2.94
522,Edward Stevens,Dept_30,IC,89.0,109878,2026-02-05,India,3.64
523,John Fisher,Dept_50,IC,347.0,74650,2024-07-29,APAC,2.58
524,Kurt Booth,Dept_18,IC,127.0,113149,2025-06-26,India,2.67
525,Jacqueline Rodriguez,Dept_20,IC,499.0,77880,2025-08-22,EU,4.07
526,Keith Simon,Dept_21,IC,251.0,102888,2021-04-05,India,3.68
527,Morgan Tate,Dept_47,IC,479.0,75842,2021-06-25,India,2.37
528,Brittany Leonard,Dept_35,IC,347.0,89767,2024-03-11,APAC,4.46
529,Amanda Calderon,Dept_50,IC,489.0,59198,2023-12-11,India,2.13
530,Jennifer Roberts,Dept_46,IC,490.0,50358,2024-08-24,India,4.77
531,Mary Beard,Dept_17,IC,336.0,102793,2022-01-03,EU,2.61
532,Joan Green,Dept_18,IC,276.0,113664,2023-05-26,India,2.41
533,Pam Bennett,Dept_48,IC,316.0,116917,2025-05-06,EU,2.73
534,Zachary Nguyen,Dept_34,IC,343.0,69579,2025-01-26,EU,2.16
535,Riley Smith,Dept_22,IC,212.0,101918,2021-04-03,US,4.04
536,Dana Smith,Dept_1,IC,71.0,112135,2023-06-22,EU,3.22
537,Desiree Henderson,Dept_31,IC,479.0,102580,2021-06-28,EU,4.27
538,Kevin Murray,Dept_21,IC,148.0,77409,2021-08-07,US,4.72
539,Robert Williams,Dept_42,IC,46.0,115252,2023-06-08,EU,3.61
540,Jeffrey Johnson,Dept_3,IC,371.0,62946,2025-08-07,APAC,4.65
541,Lauren Shea,Dept_3,IC,91.0,92034,2024-07-15,APAC,2.56
542,Mary Andrews,Dept_19,IC,384.0,44910,2022-05-24,US,2.9
543,Tyler Higgins,Dept_7,IC,309.0,83914,2023-01-14,India,3.36
544,Shawn Butler,Dept_35,IC,329.0,108723,2023-08-08,APAC,4.67
545,Emily Brooks,Dept_33,IC,69.0,101344,2021-12-06,India,2.58
546,Dean Brown,Dept_22,IC,58.0,61298,2022-05-31,APAC,3.94
547,Stephen Peterson,Dept_12,IC,368.0,41846,2022-01-02,India,4.37
548,Robert Hart,Dept_44,IC,291.0,65318,2024-08-11,EU,3.83
549,Alicia Hall,Dept_26,IC,328.0,96059,2021-12-18,India,2.26
550,George Baker,Dept_7,IC,343.0,64219,2025-05-31,EU,3.43
551,Paul Brandt,Dept_16,IC,480.0,40895,2022-06-08,India,3.15
552,Manuel Scott,Dept_49,IC,229.0,74995,2024-09-09,India,2.91
553,Margaret Aguilar,Dept_37,IC,371.0,41498,2022-11-13,India,3.96
554,Michael Wilson,Dept_16,IC,355.0,48142,2024-12-23,US,3.4
555,Mark Carter,Dept_26,IC,82.0,105866,2022-09-05,India,4.07
556,Jasmine Martinez,Dept_19,IC,328.0,88174,2024-06-22,EU,2.66
557,Patrick Wagner,Dept_31,IC,69.0,60078,2024-06-13,APAC,4.24
558,Brenda Rice,Dept_24,IC,311.0,94505,2021-05-05,APAC,4.27
559,Deanna Colon,Dept_43,IC,411.0,68627,2021-07-30,EU,4.04
560,Daniel Mcdonald,Dept_6,IC,306.0,108879,2021-07-12,APAC,3.58
561,Ryan Lara,Dept_5,IC,186.0,113946,2022-09-13,US,2.19
562,Frank Aguirre,Dept_33,IC,281.0,66497,2021-05-01,EU,2.49
563,Alexander Smith,Dept_34,IC,438.0,97912,2025-01-08,US,4.04
564,Norma Stewart,Dept_38,IC,368.0,104071,2023-02-05,US,4.7
565,Jamie Benjamin,Dept_4,IC,229.0,99432,2022-10-07,EU,3.54
566,Diane Johnson,Dept_37,IC,234.0,47567,2023-12-26,APAC,4.02
567,Shannon Byrd,Dept_47,IC,158.0,42853,2022-03-30,APAC,2.76
568,Laura Durham,Dept_48,IC,2.0,68560,2023-01-13,US,2.14
569,Danny Hernandez,Dept_45,IC,177.0,48357,2025-05-14,US,4.8
570,Christina Rollins,Dept_31,IC,36.0,44159,2026-01-30,India,3.23
571,Dawn Smith,Dept_9,IC,394.0,95097,2022-11-19,India,4.98
572,Kristi Fernandez,Dept_29,IC,196.0,89479,2024-09-23,APAC,2.24
573,Victoria Gordon,Dept_43,IC,494.0,110687,2022-12-26,EU,3.96
574,Mary Scott DDS,Dept_8,IC,179.0,63392,2024-03-26,APAC,3.59
575,Cory Glover,Dept_15,IC,373.0,40455,2021-08-05,US,4.94
576,Jamie Bishop,Dept_44,IC,238.0,111361,2024-01-21,APAC,3.6
577,Oscar Stout,Dept_15,IC,422.0,72441,2023-02-21,APAC,3.04
578,David Martinez,Dept_13,IC,142.0,54790,2025-09-12,US,4.43
579,Sarah Palmer,Dept_40,IC,215.0,42050,2024-06-30,EU,2.62
580,Kevin Price,Dept_39,IC,52.0,44400,2022-12-05,APAC,3.79
581,Kenneth Garcia,Dept_4,IC,361.0,72077,2024-04-26,US,3.21
582,Pamela Keith,Dept_35,IC,120.0,68477,2023-04-06,US,2.42
583,Jennifer Webster,Dept_15,IC,149.0,115511,2022-06-23,India,3.73
584,Ann Pennington,Dept_44,IC,396.0,82030,2023-08-26,EU,2.91
585,Allison Oneill,Dept_43,IC,74.0,108321,2024-02-05,EU,3.24
586,Robert Garcia,Dept_4,IC,141.0,112970,2025-03-25,EU,3.88
587,Ashley Carroll,Dept_36,IC,219.0,104962,2022-03-14,US,4.92
588,Michael Williamson,Dept_42,IC,483.0,89958,2025-04-13,India,4.09
589,Derrick Gonzales,Dept_10,IC,210.0,79306,2025-02-24,APAC,2.55
590,Scott Mills,Dept_31,IC,276.0,71584,2024-01-12,EU,2.9
591,Brian Smith,Dept_10,IC,363.0,100689,2021-06-03,US,3.69
592,Jessica Clay,Dept_27,IC,496.0,113044,2024-06-13,EU,3.17
593,Jane Browning,Dept_14,IC,131.0,83288,2022-12-07,US,4.77
594,Mark Jimenez,Dept_24,IC,434.0,52119,2024-02-04,EU,2.15
595,Christopher Herman,Dept_44,IC,194.0,119294,2025-09-03,US,4.62
596,Marcus Phillips PhD,Dept_49,IC,97.0,117015,2022-10-11,EU,3.44
597,Brittany Johnson,Dept_22,IC,446.0,79739,2021-09-17,US,2.64
598,Cynthia Brown,Dept_48,IC,98.0,55376,2023-02-24,APAC,4.74
599,Courtney Brown,Dept_39,IC,357.0,66805,2024-12-05,APAC,4.75
600,Miranda Ballard,Dept_21,IC,283.0,77101,2024-05-21,APAC,3.4
601,William Mosley,Dept_23,IC,333.0,80425,2025-02-28,India,3.08
602,Sarah Wilson,Dept_32,IC,452.0,101080,2023-02-16,US,4.41
603,Jay Harris,Dept_31,IC,370.0,81973,2024-01-22,EU,3.11
604,Gabriel Scott,Dept_3,IC,212.0,113731,2025-04-02,EU,4.22
605,Daniel Perry,Dept_17,IC,9.0,112523,2024-12-02,APAC,2.89
606,Mark Dalton,Dept_22,IC,101.0,70149,2022-09-19,APAC,3.71
607,Kari Johnson,Dept_32,IC,126.0,112173,2024-02-07,India,2.77
608,Angela Riley,Dept_32,IC,421.0,104303,2025-06-07,APAC,2.5
609,Donald Arnold,Dept_23,IC,408.0,62185,2021-08-11,EU,4.16
610,Julia Scott,Dept_12,IC,251.0,111058,2024-05-17,US,3.57
611,Calvin Castaneda,Dept_5,IC,430.0,46358,2024-01-22,US,3.24
612,Jessica Reed,Dept_41,IC,432.0,70334,2025-01-24,US,4.12
613,Kathleen Chavez,Dept_14,IC,5.0,106287,2021-07-28,APAC,3.12
614,Nancy Johnson,Dept_41,IC,317.0,103334,2023-01-13,APAC,2.05
615,Diane Flores,Dept_36,IC,273.0,93914,2021-05-13,US,2.05
616,Joseph Williams,Dept_18,IC,370.0,110220,2025-10-22,India,2.05
617,Randy Johnson,Dept_45,IC,417.0,96436,2024-07-19,EU,2.32
618,Elizabeth Wall,Dept_34,IC,50.0,59516,2021-05-31,EU,2.58
619,Barbara Olsen,Dept_17,IC,270.0,86457,2021-11-09,India,4.38
620,Robert Hogan,Dept_24,IC,41.0,93218,2023-03-27,APAC,3.7
621,Christopher Graves DDS,Dept_15,IC,357.0,79318,2026-01-16,US,3.96
622,Joshua Rodriguez,Dept_42,IC,440.0,44152,2025-01-23,US,3.22
623,Adrian Jefferson,Dept_36,IC,194.0,102390,2025-04-01,US,3.91
624,David Lee,Dept_11,IC,360.0,50837,2022-08-26,APAC,4.54
625,Frank Campbell,Dept_22,IC,331.0,114167,2024-01-08,US,4.68
626,Antonio Hanson,Dept_3,IC,471.0,70115,2022-05-27,EU,4.7
627,John Quinn,Dept_37,IC,355.0,102324,2024-06-19,India,2.14
628,Lance Coleman,Dept_44,IC,39.0,76749,2022-02-11,US,2.54
629,Dawn Mccoy,Dept_21,IC,436.0,42052,2021-09-29,EU,3.76
630,Mary Manning,Dept_46,IC,386.0,92205,2021-04-01,US,2.9
631,Amanda Johnson,Dept_16,IC,289.0,114277,2021-08-18,APAC,4.03
632,Deborah Adams,Dept_22,IC,277.0,90311,2021-07-19,EU,4.37
633,Michael Perez,Dept_47,IC,353.0,50279,2023-05-19,India,2.16
634,Christy Terry,Dept_15,IC,224.0,49963,2022-08-02,India,3.82
635,Shawn Knight,Dept_39,IC,315.0,91996,2021-06-23,India,2.09
636,Karen Harrell,Dept_29,IC,140.0,104304,2022-08-03,EU,3.07
637,Mary Rose,Dept_25,IC,482.0,96603,2024-03-16,EU,4.04
638,Linda Armstrong,Dept_25,IC,339.0,51232,2025-10-16,India,4.39
639,Michelle Barber,Dept_5,IC,366.0,50752,2022-04-18,India,2.46
640,Connor Bailey,Dept_41,IC,365.0,60221,2021-10-02,APAC,2.95
641,Daniel Maxwell,Dept_6,IC,55.0,40680,2025-05-08,India,3.33
642,Scott Miller,Dept_18,IC,390.0,53399,2024-09-19,EU,2.26
643,Scott Schmidt,Dept_29,IC,221.0,113005,2023-12-29,APAC,2.31
644,Tracy Kline,Dept_23,IC,46.0,112642,2024-04-01,US,3.79
645,Melissa Jacobs,Dept_21,IC,402.0,90493,2022-05-13,US,2.88
646,Erica Brown,Dept_50,IC,199.0,51101,2026-01-24,EU,3.72
647,Karen Butler,Dept_44,IC,87.0,89903,2024-05-03,EU,2.42
648,Lisa Gay,Dept_18,IC,155.0,104634,2024-12-01,EU,2.19
649,Clayton Mendoza,Dept_18,IC,223.0,95194,2022-01-21,India,3.45
650,Bridget Rodriguez,Dept_24,IC,40.0,72990,2023-12-22,EU,4.16
651,Alicia Cunningham,Dept_39,IC,254.0,65630,2021-10-23,APAC,2.32
652,Sherri Hebert,Dept_1,IC,156.0,91864,2021-02-19,India,4.52
653,Michael Liu,Dept_22,IC,195.0,97700,2022-07-09,India,3.29
654,Patrick Lawrence MD,Dept_42,IC,422.0,117908,2024-09-22,EU,2.9
655,Mark Berry,Dept_45,IC,309.0,66326,2022-03-29,APAC,2.94
656,Joseph Wright MD,Dept_26,IC,494.0,81830,2024-05-16,India,4.2
657,Evan Johnson,Dept_32,IC,325.0,115481,2021-07-04,EU,2.98
658,Melanie Underwood,Dept_26,IC,144.0,87843,2024-04-02,US,4.8
659,Tanner Jones,Dept_38,IC,103.0,111516,2024-10-16,EU,4.05
660,Tracy Wagner,Dept_2,IC,282.0,100505,2021-03-26,EU,3.32
661,Matthew Brown,Dept_45,IC,150.0,49064,2024-09-05,APAC,4.02
662,Gary Erickson,Dept_41,IC,72.0,79692,2024-01-01,EU,2.76
663,Kendra Page,Dept_46,IC,79.0,95460,2024-10-30,APAC,2.22
664,John Cruz,Dept_31,IC,307.0,116315,2025-06-23,APAC,3.6
665,Matthew Parks,Dept_45,IC,473.0,94827,2025-01-18,US,4.37
666,Alexis Benton,Dept_45,IC,185.0,110373,2025-08-22,US,2.33
667,Calvin Brooks,Dept_43,IC,128.0,86531,2025-07-29,EU,3.94
668,Laurie Greene,Dept_37,IC,23.0,92378,2023-07-03,India,4.9
669,Manuel Cruz,Dept_7,IC,221.0,41382,2025-08-28,US,2.78
670,Matthew Barnett,Dept_48,IC,262.0,107999,2024-03-16,EU,3.34
671,Luke Martin,Dept_30,IC,201.0,117147,2025-07-11,EU,3.03
672,Danielle Cox,Dept_31,IC,13.0,53703,2022-07-29,India,3.25
673,Kristin Johnson,Dept_6,IC,493.0,55213,2025-05-17,EU,3.04
674,Alicia Cruz,Dept_30,IC,176.0,67114,2025-12-21,APAC,3.04
675,Kyle Cohen,Dept_29,IC,50.0,99303,2022-09-26,India,2.2
676,Michael Spears,Dept_46,IC,23.0,55084,2023-12-19,US,4.55
677,Jillian Vasquez DDS,Dept_7,IC,332.0,61542,2022-10-03,EU,3.55
678,Robert Fischer,Dept_11,IC,283.0,83383,2021-08-29,APAC,4.88
679,Elizabeth Mayo,Dept_26,IC,119.0,64176,2025-07-28,EU,3.92
680,Sherri Hall,Dept_26,IC,222.0,43826,2021-02-13,EU,3.35
681,Eric Smith,Dept_25,IC,220.0,40583,2025-03-23,EU,2.62
682,Nicholas Martin,Dept_46,IC,386.0,48200,2022-04-12,US,4.4
683,Russell Forbes,Dept_12,IC,275.0,87945,2022-08-08,India,2.59
684,Heather Patterson,Dept_17,IC,59.0,104157,2024-11-15,India,3.79
685,Kristin Mcfarland,Dept_26,IC,313.0,116939,2021-08-05,US,3.04
686,Rick Bradley,Dept_30,IC,433.0,62613,2022-01-08,India,4.76
687,Alicia Hall,Dept_6,IC,303.0,57556,2024-08-27,India,2.35
688,Christopher Gonzalez,Dept_8,IC,157.0,63992,2025-11-28,India,4.08
689,Justin Martinez,Dept_25,IC,262.0,94819,2023-08-24,EU,3.72
690,Cynthia Soto,Dept_12,IC,217.0,103788,2022-07-04,EU,3.66
691,Richard Smith,Dept_19,IC,251.0,58388,2023-09-07,EU,2.94
692,Alexandria Turner,Dept_40,IC,231.0,47026,2025-11-01,India,4.86
693,Jeremy Santos,Dept_9,IC,249.0,65575,2021-10-04,APAC,4.89
694,Virginia Griffin,Dept_42,IC,259.0,104876,2024-01-03,APAC,4.05
695,Andrew Garcia,Dept_46,IC,213.0,98176,2023-06-29,APAC,2.5
696,Mary Hester,Dept_2,IC,290.0,68905,2024-06-28,India,2.1
697,Gene Phelps,Dept_35,IC,116.0,77836,2025-08-08,EU,4.34
698,Christopher Payne,Dept_48,IC,290.0,104921,2024-01-14,US,3.72
699,Tiffany Brown,Dept_50,IC,138.0,111186,2021-11-09,India,3.63
700,Lee Spears,Dept_3,IC,388.0,97850,2023-05-30,EU,4.97
701,Theresa Walker,Dept_48,IC,53.0,72444,2024-05-08,India,4.62
702,David West,Dept_29,IC,17.0,74447,2024-02-06,India,4.59
703,Gerald Booker DDS,Dept_29,IC,45.0,55386,2024-06-15,EU,2.63
704,Brenda Bullock,Dept_38,IC,378.0,85957,2024-07-07,APAC,2.5
705,James Hill,Dept_14,IC,72.0,67124,2022-04-12,US,3.71
706,Erin Wilson,Dept_18,IC,273.0,118231,2023-05-14,EU,2.97
707,Donald Williams,Dept_19,IC,361.0,77923,2021-06-06,India,4.86
708,Anthony Brennan,Dept_44,IC,264.0,52481,2024-04-10,EU,4.89
709,Dakota Perez,Dept_27,IC,403.0,47770,2026-01-29,India,4.6
710,William Brown,Dept_45,IC,65.0,57392,2025-08-28,EU,2.44
711,Steven Thompson,Dept_16,IC,165.0,91472,2023-06-07,APAC,2.43
712,Mr. Frank Moreno,Dept_18,IC,324.0,94293,2021-03-07,APAC,3.36
713,Brent Kemp,Dept_50,IC,325.0,52202,2022-01-19,APAC,3.55
714,John Coffey,Dept_45,IC,143.0,88374,2025-05-17,APAC,4.85
715,James Lowery,Dept_38,IC,168.0,40324,2024-08-19,US,4.19
