employee_id,name,department,role_type,manager_id,salary,joining_date,region,performance_score,tenure_years,is_manager
315,Bonnie Mcguire,Dept_29,Manager,,99632,2022-09-11,US,3.64,3.42,1
316,Anthony Roberts,Dept_10,Manager,,98609,2020-12-16,EU,3.55,5.16,1
317,Karen Dorsey,Dept_41,Manager,,166724,2018-04-11,India,3.76,7.85,1
318,Craig Davis,Dept_39,Manager,,159541,2024-02-06,India,3.91,2.02,1
319,Carrie Smith,Dept_39,Manager,,146387,2018-06-18,US,4.59,7.66,1
320,Maria Blanchard,Dept_8,Manager,,175814,2021-08-17,EU,3.86,4.49,1
321,Dr. Tracie Day,Dept_15,Manager,,144239,2020-01-08,India,4.65,6.1,1
322,Marilyn Perez,Dept_26,Manager,,144524,2020-05-13,US,3.63,5.76,1
323,Bryan Howard,Dept_21,Manager,,177177,2019-10-30,India,3.75,6.29,1
324,Taylor Hansen,Dept_10,Manager,,152163,2019-08-24,US,3.18,6.48,1
325,Karen Johnson,Dept_6,Manager,,102219,2021-07-26,APAC,3.19,4.55,1
326,Jaime Hernandez,Dept_48,Manager,,138843,2018-04-19,EU,4.11,7.82,1
327,Amanda Cox,Dept_38,Manager,,163608,2021-09-07,India,4.34,4.44,1
328,Christy Baker,Dept_27,Manager,,136346,2023-09-29,APAC,4.74,2.38,1
329,Joseph Rodriguez,Dept_47,Manager,,96743,2021-01-08,India,4.2,5.1,1
330,Christopher Harrison,Dept_23,Manager,,103579,2023-01-24,EU,3.31,3.05,1
331,Jessica Kennedy,Dept_31,Manager,,119392,2019-01-29,US,3.7,7.04,1
332,Laura Santana,Dept_36,Manager,,138176,2018-08-16,US,4.53,7.5,1
333,Michele Rodriguez,Dept_37,Manager,,119643,2020-01-01,APAC,4.69,6.12,1
334,Travis Frazier,Dept_50,Manager,,171490,2021-03-09,US,4.22,4.93,1
335,Jason Lewis,Dept_43,Manager,,125054,2021-04-19,US,3.36,4.82,1
336,Robert Wallace,Dept_45,Manager,,130499,2022-01-16,India,3.7,4.08,1
337,Matthew Nielsen,Dept_12,Manager,,108776,2019-03-27,APAC,3.14,6.89,1
338,Alison Best,Dept_48,Manager,,172991,2020-08-03,US,3.18,5.53,1
339,Tara Fisher,Dept_34,Manager,,118197,2021-02-19,APAC,3.84,4.98,1
340,Francisco Frazier,Dept_22,Manager,,110631,2022-04-02,India,3.62,3.87,1
341,Lauren Campos,Dept_21,Manager,,164395,2023-02-16,US,4.77,2.99,1
342,Kerry Larsen,Dept_10,Manager,,110632,2021-10-01,US,4.35,4.37,1
343,Kathleen Acosta,Dept_18,Manager,,148079,2023-02-10,APAC,3.97,3.01,1
344,Jacob Dyer,Dept_29,Manager,,144287,2023-05-23,India,3.43,2.73,1
345,Bradley Molina,Dept_33,Manager,,104918,2018-09-01,India,3.86,7.45,1
346,William Davis,Dept_19,Manager,,178895,2022-12-31,APAC,4.05,3.12,1
347,Monica Wagner,Dept_20,Manager,,95952,2023-10-19,EU,3.79,2.32,1
348,Yvonne Wood,Dept_39,Manager,,97180,2020-09-03,US,3.41,5.45,1
349,Joseph Roberts,Dept_14,Manager,,107987,2022-03-04,India,3.58,3.95,1
350,Arthur Skinner,Dept_8,Manager,,91013,2018-09-03,APAC,4.49,7.45,1
351,Mark Williams,Dept_12,Manager,,106932,2020-05-25,APAC,4.07,5.72,1
352,Bailey Stewart,Dept_15,Manager,,155570,2020-11-13,India,3.14,5.25,1
353,Melanie Ford,Dept_48,Manager,,95544,2022-05-08,APAC,3.04,3.77,1
354,Christopher Harris,Dept_5,Manager,,131033,2020-03-10,APAC,4.15,5.93,1
355,Lindsay Ellis,Dept_46,Manager,,173904,2019-11-17,APAC,3.58,6.24,1
356,Carrie Gray,Dept_26,Manager,,92733,2018-04-09,India,3.34,7.85,1
357,Lauren Rios,Dept_40,Manager,,150305,2022-01-14,India,3.18,4.08,1
358,Scott Suarez,Dept_7,Manager,,121891,2018-10-14,APAC,4.18,7.34,1
359,Adam Ochoa,Dept_34,Manager,,100308,2021-11-29,APAC,4.74,4.21,1
360,Luis Morales,Dept_48,Manager,,134500,2020-05-07,EU,3.67,5.77,1
361,Joseph Strong,Dept_11,Manager,,100011,2022-07-20,US,4.06,3.57,1
362,Joy Wu,Dept_13,Manager,,135793,2020-04-01,India,4.45,5.87,1
363,Ashley Conley,Dept_42,Manager,,109358,2021-10-22,EU,3.21,4.31,1
364,Anna Gallagher,Dept_17,Manager,,115856,2022-12-09,EU,4.2,3.18,1
365,Jennifer Fuller,Dept_49,Manager,,175918,2023-01-07,US,3.35,3.1,1
366,Alexander Ferguson,Dept_50,Manager,,172306,2021-09-21,APAC,3.93,4.4,1
367,Bryan Townsend,Dept_37,Manager,,165952,2021-08-18,APAC,4.36,4.49,1
368,Stephen Smith,Dept_37,Manager,,174278,2019-07-24,India,4.73,6.56,1
369,Justin Sullivan,Dept_41,Manager,,131436,2021-12-12,EU,3.88,4.17,1
370,Douglas Walker,Dept_31,Manager,,147961,2021-11-19,India,4.59,4.24,1
371,Patricia Rhodes,Dept_38,Manager,,97362,2019-02-18,India,4.01,6.99,1
372,Douglas Freeman,Dept_20,Manager,,150521,2020-04-10,APAC,3.08,5.85,1
373,Michelle Wright,Dept_24,Manager,,127627,2023-06-22,US,4.29,2.65,1
374,John Odom,Dept_6,Manager,,170610,2023-11-12,APAC,3.93,2.25,1
375,Brett Williams,Dept_36,Manager,,95376,2018-10-04,APAC,4.82,7.36,1
376,Vanessa Gonzales,Dept_37,Manager,,175437,2021-07-14,EU,3.64,4.59,1
377,Roger Barton Jr.,Dept_31,Manager,,155715,2018-02-19,EU,4.92,7.99,1
378,Lisa Fisher,Dept_29,Manager,,103566,2023-12-11,India,4.96,2.18,1
379,Thomas Barrett,Dept_6,Manager,,156132,2018-07-24,EU,3.08,7.56,1
380,Kimberly Wood,Dept_46,Manager,,147377,2020-09-23,APAC,4.05,5.39,1
381,Samantha Lara,Dept_40,Manager,,110807,2022-07-09,India,3.75,3.6,1
382,Stephen Torres,Dept_19,Manager,,140779,2018-10-01,APAC,4.55,7.37,1
383,Debbie Dean,Dept_44,Manager,,168366,2019-02-08,US,4.58,7.02,1
384,Anthony Crawford,Dept_42,Manager,,133863,2018-04-07,US,3.66,7.86,1
385,Michelle Brown,Dept_36,Manager,,178916,2020-01-06,APAC,3.57,6.11,1
386,Traci Norris,Dept_47,Manager,,176057,2021-10-02,EU,3.67,4.37,1
387,Stephen Carter,Dept_38,Manager,,176980,2023-07-17,EU,4.83,2.58,1
388,Elizabeth Knight MD,Dept_20,Manager,,175990,2018-05-21,APAC,3.26,7.74,1
389,Ethan Moody,Dept_46,Manager,,101104,2018-05-28,India,4.12,7.72,1
390,Wayne Bond MD,Dept_42,Manager,,133054,2018-11-03,EU,4.34,7.28,1
391,Sarah Morris,Dept_48,Manager,,179838,2018-07-03,US,4.29,7.62,1
392,Jennifer Clark,Dept_28,Manager,,156648,2021-09-25,India,3.04,4.39,1
393,Yolanda Cochran,Dept_20,Manager,,113627,2020-09-20,EU,3.68,5.4,1
394,Julie Galvan,Dept_50,Manager,,153736,2021-03-29,EU,3.45,4.88,1
395,Daniel Smith,Dept_9,Manager,,110308,2022-05-17,US,3.59,3.75,1
396,Amanda Hughes,Dept_7,Manager,,156543,2023-10-09,US,4.32,2.35,1
397,Johnny Graham,Dept_50,Manager,,171006,2018-03-15,EU,4.19,7.92,1
398,Nicole Thomas,Dept_10,Manager,,111266,2022-02-23,EU,4.66,3.97,1
399,Norman Huff,Dept_50,Manager,,171885,2019-06-15,EU,4.44,6.67,1
400,Ruben Jenkins,Dept_3,Manager,,143852,2020-07-06,India,4.35,5.61,1
401,Robert Cross,Dept_16,Manager,,148222,2020-10-16,India,4.5,5.33,1
402,James Best,Dept_29,Manager,,120671,2020-10-27,EU,3.62,5.3,1
403,Robert Harris,Dept_31,Manager,,115430,2023-05-28,India,4.36,2.72,1
404,Jennifer Murray,Dept_37,Manager,,147749,2020-09-27,APAC,4.54,5.38,1
405,Tanya Becker,Dept_50,Manager,,140052,2022-08-20,APAC,4.93,3.48,1
406,Kim Torres,Dept_13,Manager,,169254,2023-10-30,EU,4.75,2.29,1
407,Alvin Howard,Dept_4,Manager,,174040,2023-12-23,APAC,4.75,2.14,1
408,Walter Gilmore,Dept_36,Manager,,103446,2019-01-28,US,3.57,7.05,1
409,Rebecca Wilson,Dept_49,Manager,,111012,2019-05-20,India,3.9,6.74,1
410,Nicholas Sanders,Dept_33,Manager,,109313,2020-12-21,APAC,3.18,5.15,1
411,Kylie Mann,Dept_15,Manager,,149130,2023-06-07,India,4.86,2.69,1
412,Amy Harrison,Dept_27,Manager,,96980,2022-05-11,APAC,4.0,3.76,1
413,Dr. Barbara Lopez DDS,Dept_16,Manager,,140615,2023-04-13,US,3.75,2.84,1
414,Matthew Lamb,Dept_2,Manager,,131770,2019-04-29,US,4.68,6.8,1
415,Maria Barnes,Dept_42,Manager,,133947,2023-11-01,EU,3.28,2.28,1
416,Michael Mcgee PhD,Dept_19,Manager,,151925,2023-02-07,EU,4.52,3.02,1
417,Kristopher Morris,Dept_31,Manager,,148799,2023-05-21,US,4.81,2.73,1
418,Martin Williamson,Dept_2,Manager,,123544,2021-07-23,EU,4.67,4.56,1
419,Michelle Carlson,Dept_36,Manager,,169807,2020-07-22,APAC,3.22,5.56,1
420,Michelle Gardner,Dept_19,Manager,,121147,2019-08-05,India,3.24,6.53,1
421,Zachary Taylor,Dept_16,Manager,,145027,2018-10-21,APAC,3.13,7.32,1
422,Holly Brown,Dept_32,Manager,,168215,2021-06-23,US,4.26,4.64,1
423,Isaac Gomez Jr.,Dept_37,Manager,,121711,2020-11-24,EU,3.58,5.22,1
424,Nancy Wilson,Dept_1,Manager,,170584,2020-06-06,India,3.48,5.69,1
425,Sharon Robertson,Dept_27,Manager,,114551,2021-11-01,US,4.05,4.28,1
426,Olivia Moore,Dept_24,Manager,,98870,2020-04-24,US,3.78,5.81,1
427,Sheila Hunt,Dept_31,Manager,,95706,2020-08-04,APAC,4.96,5.53,1
428,April Williams,Dept_17,Manager,,92128,2021-07-27,India,4.58,4.55,1
429,David Shields,Dept_23,Manager,,121604,2022-01-15,US,4.54,4.08,1
430,Vicki Hill,Dept_48,Manager,,133583,2022-09-01,EU,3.09,3.45,1
431,Tyler Gill,Dept_35,Manager,,134374,2019-07-19,EU,4.66,6.58,1
432,Rachel Smith,Dept_44,Manager,,150899,2019-07-21,APAC,4.26,6.57,1
433,Kristen Johnson,Dept_9,Manager,,98270,2019-08-02,APAC,3.07,6.54,1
434,Catherine Anderson,Dept_13,Manager,,95741,2018-08-13,EU,4.77,7.51,1
435,Joshua Rodriguez,Dept_21,Manager,,130642,2022-03-11,APAC,4.98,3.93,1
436,Thomas Klein,Dept_35,Manager,,152049,2023-05-20,India,3.07,2.74,1
437,Autumn Miller,Dept_42,Manager,,115048,2019-02-08,India,3.71,7.02,1
438,Robin Martin,Dept_50,Manager,,96265,2023-03-04,India,3.55,2.95,1
439,Marcus Huynh,Dept_24,Manager,,147272,2020-01-31,APAC,4.49,6.04,1
440,Nancy Gilmore,Dept_25,Manager,,134438,2020-08-01,EU,3.99,5.54,1
441,Amber Green,Dept_32,Manager,,138148,2022-02-18,India,4.6,3.99,1
442,Patrick Mills,Dept_47,Manager,,145640,2018-06-26,US,3.86,7.64,1
443,Susan Ryan,Dept_12,Manager,,161496,2021-06-19,India,3.64,4.65,1
444,Denise Daugherty,Dept_6,Manager,,132981,2018-06-13,India,3.61,7.67,1
445,David Phillips,Dept_39,Manager,,145851,2019-05-06,EU,4.38,6.78,1
446,Brenda Ellis,Dept_23,Manager,,148606,2020-09-22,US,4.45,5.39,1
447,Lisa Hurley,Dept_23,Manager,,170589,2022-02-25,APAC,3.55,3.97,1
448,Brandon Frank,Dept_4,Manager,,99835,2020-12-29,APAC,3.73,5.13,1
449,Kelly Yates,Dept_48,Manager,,179051,2018-08-29,EU,4.91,7.46,1
450,Heather Hall,Dept_10,Manager,,169635,2020-04-03,APAC,3.07,5.87,1
451,James Martin,Dept_5,Manager,,120932,2021-04-08,India,3.72,4.85,1
452,Dana Walker,Dept_37,Manager,,94244,2022-08-12,EU,4.36,3.51,1
453,Timothy Stewart,Dept_24,Manager,,138760,2023-01-22,APAC,4.53,3.06,1
454,Cynthia Jones,Dept_37,Manager,,108047,2023-06-29,India,3.8,2.63,1
455,Anthony Charles,Dept_42,Manager,,126528,2019-06-05,EU,4.92,6.7,1
456,Anthony Callahan,Dept_2,Manager,,114385,2020-04-29,APAC,4.04,5.79,1
457,Colleen Blair,Dept_36,Manager,,105435,2021-05-29,India,4.55,4.71,1
458,Robert Griffith,Dept_46,Manager,,148493,2023-04-10,EU,4.99,2.85,1
459,Alvin Elliott,Dept_19,Manager,,154382,2018-12-12,EU,3.25,7.18,1
460,Mark Taylor,Dept_5,Manager,,149250,2022-12-16,EU,4.8,3.16,1
461,Samantha Hart,Dept_29,Manager,,101506,2023-05-13,India,4.34,2.76,1
462,Matthew Spencer,Dept_46,Manager,,98511,2023-03-25,India,4.78,2.89,1
463,Courtney Anderson,Dept_11,Manager,,173584,2023-04-26,EU,4.59,2.8,1
464,Randall Jensen,Dept_33,Manager,,119391,2023-06-26,US,4.97,2.64,1
465,Katelyn Simpson,Dept_9,Manager,,121029,2019-03-03,APAC,3.05,6.95,1
466,Lisa Marshall,Dept_36,Manager,,165009,2019-03-23,India,3.93,6.9,1
467,Amy Moore,Dept_36,Manager,,107009,2023-09-27,US,3.13,2.38,1
468,Gwendolyn Dillon,Dept_26,Manager,,152739,2018-05-04,APAC,4.54,7.78,1
469,Kenneth Morrow,Dept_37,Manager,,99666,2022-09-16,EU,4.94,3.41,1
470,Dr. Jared Mcfarland,Dept_42,Manager,,99720,2020-06-01,APAC,3.93,5.7,1
471,Lisa Mccall,Dept_34,Manager,,135156,2023-01-17,EU,4.76,3.07,1
472,Edward Chandler,Dept_50,Manager,,162260,2020-10-27,EU,4.54,5.3,1
473,Matthew Paul,Dept_9,Manager,,146704,2020-10-17,US,4.66,5.33,1
474,Leslie Mueller,Dept_34,Manager,,110056,2018-08-22,India,3.33,7.48,1
475,Karen Turner,Dept_21,Manager,,119552,2022-05-31,India,4.89,3.71,1
476,Michael Duncan,Dept_34,Manager,,127230,2018-09-20,US,3.5,7.4,1
477,Justin Palmer DDS,Dept_41,Manager,,162199,2022-08-16,India,3.25,3.5,1
478,Roger Jones,Dept_20,Manager,,170534,2020-08-22,US,4.01,5.48,1
479,Savannah Burke,Dept_11,Manager,,167569,2024-01-22,EU,3.34,2.06,1
480,Brenda White,Dept_40,Manager,,169316,2024-01-24,India,4.69,2.05,1
481,John Harris,Dept_37,Manager,,95399,2021-10-31,US,3.16,4.29,1
482,Paula Shea,Dept_42,Manager,,165598,2020-03-25,India,4.3,5.89,1
483,Francis Pittman,Dept_50,Manager,,164991,2023-06-04,APAC,4.24,2.7,1
484,Joshua Smith,Dept_2,Manager,,155278,2018-12-10,India,4.28,7.18,1
485,Ray Hill,Dept_20,Manager,,153300,2019-03-29,EU,4.61,6.88,1
486,Tiffany Oconnell,Dept_44,Manager,,143227,2019-03-13,India,3.91,6.93,1
487,Dale Robinson,Dept_45,Manager,,97852,2023-02-16,EU,3.88,2.99,1
488,Jessica Meyers,Dept_31,Manager,,150875,2018-11-02,EU,3.68,7.28,1
489,Thomas Mejia,Dept_10,Manager,,130970,2018-05-14,India,4.47,7.76,1
490,Benjamin Pearson,Dept_23,Manager,,142260,2020-03-29,EU,4.52,5.88,1
491,Jill Morrow,Dept_33,Manager,,163616,2022-08-25,US,3.64,3.47,1
492,Brian Mcguire,Dept_30,Manager,,106059,2019-09-30,India,3.9,6.38,1
493,Amy Tran,Dept_10,Manager,,102689,2020-12-12,US,3.58,5.17,1
494,Matthew Green,Dept_25,Manager,,170658,2019-05-02,APAC,3.5,6.79,1
495,Jonathan Taylor,Dept_11,Manager,,132917,2023-11-11,India,3.38,2.26,1
496,Mrs. Cheryl Williams,Dept_11,Manager,,155308,2021-05-29,APAC,4.0,4.71,1
497,Lisa Vaughn,Dept_20,Manager,,155191,2018-11-29,US,3.18,7.21,1
498,Juan Cook,Dept_26,Manager,,156249,2023-04-02,APAC,4.93,2.87,1
499,Phillip Cox,Dept_14,Manager,,166460,2022-02-17,India,3.1,3.99,1
500,Peter Yates,Dept_19,Manager,,154866,2020-09-04,APAC,3.57,5.44,1
501,Elizabeth Hamilton,Dept_7,IC,5.0,96482,2024-01-29,EU,4.65,2.04,0
502,Jordan Hill,Dept_24,IC,373.0,92855,2021-08-27,India,2.14,4.47,0
503,Veronica Gonzalez,Dept_37,IC,27.0,113638,2024-01-03,EU,3.09,2.11,0
504,Randall Mack,Dept_5,IC,148.0,90639,2025-03-21,APAC,4.29,0.9,0
505,Jeffrey Turner,Dept_40,IC,144.0,55572,2026-02-10,EU,4.93,0.01,0
506,Katelyn Williams,Dept_24,IC,202.0,84444,2021-12-10,India,4.26,4.18,0
507,Jessica Stewart,Dept_39,IC,102.0,106731,2025-12-24,APAC,3.5,0.14,0
508,Mary Gonzalez,Dept_3,IC,24.0,57961,2025-07-12,India,4.41,0.59,0
509,Dale Bishop,Dept_30,IC,266.0,59521,2021-08-20,EU,2.98,4.48,0
510,Jennifer Gordon,Dept_21,IC,314.0,61299,2022-10-20,APAC,4.97,3.32,0
511,Sandra Thompson,Dept_20,IC,379.0,117820,2021-03-26,India,3.52,4.89,0
512,Morgan Mcconnell,Dept_35,IC,261.0,104205,2025-11-16,India,3.42,0.24,0
513,Ethan Preston,Dept_24,IC,9.0,83416,2025-10-18,US,4.94,0.32,0
514,Michael Davidson,Dept_20,IC,299.0,43492,2025-09-14,APAC,2.8,0.41,0
515,April Phelps,Dept_50,IC,336.0,115821,2022-05-28,EU,4.16,3.72,0
516,Katherine Meyer,Dept_31,IC,299.0,62349,2023-01-27,APAC,2.44,3.05,0
517,Renee Cox,Dept_16,IC,349.0,44138,2023-01-24,US,2.57,3.05,0
518,Anna Adams,Dept_21,IC,226.0,94890,2022-11-28,EU,3.24,3.21,0
519,Christina Andrews,Dept_27,IC,105.0,105774,2023-10-27,APAC,4.62,2.3,0
520,Kurt Cross,Dept_47,IC,377.0,48163,2023-08-17,EU,3.56,2.49,0
521,Kimberly Thompson,Dept_21,IC,288.0,102701,2022-02-16,APAC,2.94,3.99,0
522,Edward Stevens,Dept_30,IC,89.0,109878,2026-02-05,India,3.64,0.02,0
523,John Fisher,Dept_50,IC,347.0,74650,2024-07-29,APAC,2.58,1.54,0
524,Kurt Booth,Dept_18,IC,127.0,113149,2025-06-26,India,2.67,0.63,0
525,Jacqueline Rodriguez,Dept_20,IC,499.0,77880,2025-08-22,EU,4.07,0.48,0
526,Keith Simon,Dept_21,IC,251.0,102888,2021-04-05,India,3.68,4.86,0
527,Morgan Tate,Dept_47,IC,479.0,75842,2021-06-25,India,2.37,4.64,0
528,Brittany Leonard,Dept_35,IC,347.0,89767,2024-03-11,APAC,4.46,1.93,0
529,Amanda Calderon,Dept_50,IC,489.0,59198,2023-12-11,India,2.13,2.18,0
530,Jennifer Roberts,Dept_46,IC,490.0,50358,2024-08-24,India,4.77,1.47,0
531,Mary Beard,Dept_17,IC,336.0,102793,2022-01-03,EU,2.61,4.11,0
532,Joan Green,Dept_18,IC,276.0,113664,2023-05-26,India,2.41,2.72,0
533,Pam Bennett,Dept_48,IC,316.0,116917,2025-05-06,EU,2.73,0.77,0
534,Zachary Nguyen,Dept_34,IC,343.0,69579,2025-01-26,EU,2.16,1.05,0
535,Riley Smith,Dept_22,IC,212.0,101918,2021-04-03,US,4.04,4.87,0
536,Dana Smith,Dept_1,IC,71.0,112135,2023-06-22,EU,3.22,2.65,0
537,Desiree Henderson,Dept_31,IC,479.0,102580,2021-06-28,EU,4.27,4.63,0
538,Kevin Murray,Dept_21,IC,148.0,77409,2021-08-07,US,4.72,4.52,0
539,Robert Williams,Dept_42,IC,46.0,115252,2023-06-08,EU,3.61,2.68,0
540,Jeffrey Johnson,Dept_3,IC,371.0,62946,2025-08-07,APAC,4.65,0.52,0
541,Lauren Shea,Dept_3,IC,91.0,92034,2024-07-15,APAC,2.56,1.58,0
542,Mary Andrews,Dept_19,IC,384.0,44910,2022-05-24,US,2.9,3.73,0
543,Tyler Higgins,Dept_7,IC,309.0,83914,2023-01-14,India,3.36,3.08,0
544,Shawn Butler,Dept_35,IC,329.0,108723,2023-08-08,APAC,4.67,2.52,0
545,Emily Brooks,Dept_33,IC,69.0,101344,2021-12-06,India,2.58,4.19,0
546,Dean Brown,Dept_22,IC,58.0,61298,2022-05-31,APAC,3.94,3.71,0
547,Stephen Peterson,Dept_12,IC,368.0,41846,2022-01-02,India,4.37,4.12,0
548,Robert Hart,Dept_44,IC,291.0,65318,2024-08-11,EU,3.83,1.51,0
549,Alicia Hall,Dept_26,IC,328.0,96059,2021-12-18,India,2.26,4.16,0
550,George Baker,Dept_7,IC,343.0,64219,2025-05-31,EU,3.43,0.7,0
551,Paul Brandt,Dept_16,IC,480.0,40895,2022-06-08,India,3.15,3.68,0
552,Manuel Scott,Dept_49,IC,229.0,74995,2024-09-09,India,2.91,1.43,0
553,Margaret Aguilar,Dept_37,IC,371.0,41498,2022-11-13,India,3.96,3.25,0
554,Michael Wilson,Dept_16,IC,355.0,48142,2024-12-23,US,3.4,1.14,0
555,Mark Carter,Dept_26,IC,82.0,105866,2022-09-05,India,4.07,3.44,0
556,Jasmine Martinez,Dept_19,IC,328.0,88174,2024-06-22,EU,2.66,1.64,0
557,Patrick Wagner,Dept_31,IC,69.0,60078,2024-06-13,APAC,4.24,1.67,0
558,Brenda Rice,Dept_24,IC,311.0,94505,2021-05-05,APAC,4.27,4.78,0
559,Deanna Colon,Dept_43,IC,411.0,68627,2021-07-30,EU,4.04,4.54,0
560,Daniel Mcdonald,Dept_6,IC,306.0,108879,2021-07-12,APAC,3.58,4.59,0
561,Ryan Lara,Dept_5,IC,186.0,113946,2022-09-13,US,2.19,3.42,0
562,Frank Aguirre,Dept_33,IC,281.0,66497,2021-05-01,EU,2.49,4.79,0
563,Alexander Smith,Dept_34,IC,438.0,97912,2025-01-08,US,4.04,1.1,0
564,Norma Stewart,Dept_38,IC,368.0,104071,2023-02-05,US,4.7,3.02,0
565,Jamie Benjamin,Dept_4,IC,229.0,99432,2022-10-07,EU,3.54,3.35,0
566,Diane Johnson,Dept_37,IC,234.0,47567,2023-12-26,APAC,4.02,2.13,0
567,Shannon Byrd,Dept_47,IC,158.0,42853,2022-03-30,APAC,2.76,3.88,0
568,Laura Durham,Dept_48,IC,2.0,68560,2023-01-13,US,2.14,3.08,0
569,Danny Hernandez,Dept_45,IC,177.0,48357,2025-05-14,US,4.8,0.75,0
570,Christina Rollins,Dept_31,IC,36.0,44159,2026-01-30,India,3.23,0.04,0
571,Dawn Smith,Dept_9,IC,394.0,95097,2022-11-19,India,4.98,3.24,0
572,Kristi Fernandez,Dept_29,IC,196.0,89479,2024-09-23,APAC,2.24,1.39,0
573,Victoria Gordon,Dept_43,IC,494.0,110687,2022-12-26,EU,3.96,3.13,0
574,Mary Scott DDS,Dept_8,IC,179.0,63392,2024-03-26,APAC,3.59,1.88,0
575,Cory Glover,Dept_15,IC,373.0,40455,2021-08-05,US,4.94,4.53,0
576,Jamie Bishop,Dept_44,IC,238.0,111361,2024-01-21,APAC,3.6,2.06,0
577,Oscar Stout,Dept_15,IC,422.0,72441,2023-02-21,APAC,3.04,2.98,0
578,David Martinez,Dept_13,IC,142.0,54790,2025-09-12,US,4.43,0.42,0
579,Sarah Palmer,Dept_40,IC,215.0,42050,2024-06-30,EU,2.62,1.62,0
580,Kevin Price,Dept_39,IC,52.0,44400,2022-12-05,APAC,3.79,3.19,0
581,Kenneth Garcia,Dept_4,IC,361.0,72077,2024-04-26,US,3.21,1.8,0
582,Pamela Keith,Dept_35,IC,120.0,68477,2023-04-06,US,2.42,2.86,0
583,Jennifer Webster,Dept_15,IC,149.0,115511,2022-06-23,India,3.73,3.64,0
584,Ann Pennington,Dept_44,IC,396.0,82030,2023-08-26,EU,2.91,2.47,0
585,Allison Oneill,Dept_43,IC,74.0,108321,2024-02-05,EU,3.24,2.02,0
586,Robert Garcia,Dept_4,IC,141.0,112970,2025-03-25,EU,3.88,0.89,0
587,Ashley Carroll,Dept_36,IC,219.0,104962,2022-03-14,US,4.92,3.92,0
588,Michael Williamson,Dept_42,IC,483.0,89958,2025-04-13,India,4.09,0.84,0
589,Derrick Gonzales,Dept_10,IC,210.0,79306,2025-02-24,APAC,2.55,0.97,0
590,Scott Mills,Dept_31,IC,276.0,71584,2024-01-12,EU,2.9,2.09,0
591,Brian Smith,Dept_10,IC,363.0,100689,2021-06-03,US,3.69,4.7,0
592,Jessica Clay,Dept_27,IC,496.0,113044,2024-06-13,EU,3.17,1.67,0
593,Jane Browning,Dept_14,IC,131.0,83288,2022-12-07,US,4.77,3.19,0
594,Mark Jimenez,Dept_24,IC,434.0,52119,2024-02-04,EU,2.15,2.02,0
595,Christopher Herman,Dept_44,IC,194.0,119294,2025-09-03,US,4.62,0.44,0
596,Marcus Phillips PhD,Dept_49,IC,97.0,117015,2022-10-11,EU,3.44,3.34,0
597,Brittany Johnson,Dept_22,IC,446.0,79739,2021-09-17,US,2.64,4.41,0
598,Cynthia Brown,Dept_48,IC,98.0,55376,2023-02-24,APAC,4.74,2.97,0
599,Courtney Brown,Dept_39,IC,357.0,66805,2024-12-05,APAC,4.75,1.19,0
600,Miranda Ballard,Dept_21,IC,283.0,77101,2024-05-21,APAC,3.4,1.73,0
601,William Mosley,Dept_23,IC,333.0,80425,2025-02-28,India,3.08,0.96,0
602,Sarah Wilson,Dept_32,IC,452.0,101080,2023-02-16,US,4.41,2.99,0
603,Jay Harris,Dept_31,IC,370.0,81973,2024-01-22,EU,3.11,2.06,0
604,Gabriel Scott,Dept_3,IC,212.0,113731,2025-04-02,EU,4.22,0.87,0
605,Daniel Perry,Dept_17,IC,9.0,112523,2024-12-02,APAC,2.89,1.2,0
606,Mark Dalton,Dept_22,IC,101.0,70149,2022-09-19,APAC,3.71,3.4,0
607,Kari Johnson,Dept_32,IC,126.0,112173,2024-02-07,India,2.77,2.02,0
608,Angela Riley,Dept_32,IC,421.0,104303,2025-06-07,APAC,2.5,0.68,0
609,Donald Arnold,Dept_23,IC,408.0,62185,2021-08-11,EU,4.16,4.51,0
610,Julia Scott,Dept_12,IC,251.0,111058,2024-05-17,US,3.57,1.74,0
611,Calvin Castaneda,Dept_5,IC,430.0,46358,2024-01-22,US,3.24,2.06,0
612,Jessica Reed,Dept_41,IC,432.0,70334,2025-01-24,US,4.12,1.05,0
613,Kathleen Chavez,Dept_14,IC,5.0,106287,2021-07-28,APAC,3.12,4.55,0
614,Nancy Johnson,Dept_41,IC,317.0,103334,2023-01-13,APAC,2.05,3.08,0
615,Diane Flores,Dept_36,IC,273.0,93914,2021-05-13,US,2.05,4.76,0
616,Joseph Williams,Dept_18,IC,370.0,110220,2025-10-22,India,2.05,0.31,0
617,Randy Johnson,Dept_45,IC,417.0,96436,2024-07-19,EU,2.32,1.57,0
618,Elizabeth Wall,Dept_34,IC,50.0,59516,2021-05-31,EU,2.58,4.71,0
619,Barbara Olsen,Dept_17,IC,270.0,86457,2021-11-09,India,4.38,4.26,0
620,Robert Hogan,Dept_24,IC,41.0,93218,2023-03-27,APAC,3.7,2.88,0
621,Christopher Graves DDS,Dept_15,IC,357.0,79318,2026-01-16,US,3.96,0.07,0
622,Joshua Rodriguez,Dept_42,IC,440.0,44152,2025-01-23,US,3.22,1.05,0
623,Adrian Jefferson,Dept_36,IC,194.0,102390,2025-04-01,US,3.91,0.87,0
